OfficeName,Pincode,District,StateName,Lat_GMAP,Long_GMAP
Bigaudi B.O,485778,SATNA,MADHYA PRADESH,24.3930404,81.1788839
Pathara B.O,485778,SATNA,MADHYA PRADESH,24.2817189,81.11409119999999
Barahana B.O,485666,SATNA,MADHYA PRADESH,24.7362516,80.7436141
Bhainswar B.O,485666,SATNA,MADHYA PRADESH,24.7362516,80.7436141
Mauhar B.O,485666,SATNA,MADHYA PRADESH,24.7653146,80.7380716
Pawaiya B.O,485666,SATNA,MADHYA PRADESH,24.6961058,80.7602394
Raipur B.O,485666,SATNA,MADHYA PRADESH,24.7172217,80.7449997
Paraswada B.O,466554,SEHORE,MADHYA PRADESH,22.8588309,77.772386
Bairagarhkhuman B.O,466651,SEHORE,MADHYA PRADESH,23.442874,77.0852258
Kachnariya B.O,466651,SEHORE,MADHYA PRADESH,23.3328412,77.02766
Khapriya B.O,461221,HOSHANGABAD,MADHYA PRADESH,22.5653673,77.48453719999999
Lodhdi B.O,461221,HOSHANGABAD,MADHYA PRADESH,22.5590585,77.5160788
Rehda B.O,461221,HOSHANGABAD,MADHYA PRADESH,22.5959999,77.46446069999999
Chandon B.O,461990,HOSHANGABAD,MADHYA PRADESH,22.864919,78.4766152
Fatehpur B.O,461990,HOSHANGABAD,MADHYA PRADESH,22.822618,78.52065
Malhanwara B.O,461990,HOSHANGABAD,MADHYA PRADESH,22.822618,78.52065
Pipar Pani B.O,461990,HOSHANGABAD,MADHYA PRADESH,22.7398567,78.5944718
Singhodi B.O,461990,HOSHANGABAD,MADHYA PRADESH,22.822618,78.52065
Misrod B.O,461116,HOSHANGABAD,MADHYA PRADESH,22.6201058,77.5662406
Semri Khurd B.O,461116,HOSHANGABAD,MADHYA PRADESH,22.5769791,77.6707924
Jinwania B.O,461331,HARDA,MADHYA PRADESH,22.3466702,77.0889583
Kamtada B.O,461331,HARDA,MADHYA PRADESH,22.2517255,76.99619539999999
Palasner B.O,461331,HARDA,MADHYA PRADESH,22.2954628,77.0362967
Ranhai Kala B.O,461331,HARDA,MADHYA PRADESH,22.3080741,77.1384496
Ridge Gaon B.O,461331,HARDA,MADHYA PRADESH,22.3466702,77.0889583
Uda B.O,461331,HARDA,MADHYA PRADESH,22.3466702,77.0889583
Bichuwa B.O,461111,HOSHANGABAD,MADHYA PRADESH,22.6220177,77.9138889
Gajpur B.O,461111,HOSHANGABAD,MADHYA PRADESH,22.6361181,77.9085914
Gurra B.O,461111,HOSHANGABAD,MADHYA PRADESH,22.6316184,77.86674160000001
Kesla B.O,461111,HOSHANGABAD,MADHYA PRADESH,22.4756371,77.8395869
Luharia B.O,461111,HOSHANGABAD,MADHYA PRADESH,22.4179772,77.8138553
Pathrota B.O,461111,HOSHANGABAD,MADHYA PRADESH,22.5703343,77.79848489999999
Sadhpura B.O,461111,HOSHANGABAD,MADHYA PRADESH,22.3538503,77.7609435
Sankheda B.O,461111,HOSHANGABAD,MADHYA PRADESH,22.617401,77.82457749999999
Son Talai B.O,461111,HOSHANGABAD,MADHYA PRADESH,22.6214712,77.9453091
Bediakala B.O,461441,HARDA,MADHYA PRADESH,22.1151998,76.9412601
Temlawadi B.O,461441,HARDA,MADHYA PRADESH,22.1151998,76.9412601
Kachoor B.O,486450,REWA,MADHYA PRADESH,24.5671938,81.2105713
Hinauti B.O,486117,REWA,MADHYA PRADESH,24.873857,81.5982453
Jamui B.O,486117,REWA,MADHYA PRADESH,24.7195638,81.9575729
Kalwari B.O,486117,REWA,MADHYA PRADESH,24.8756679,81.66103799999999
Sarai Unmulan B.O,486117,REWA,MADHYA PRADESH,24.8539872,81.51163749999999
Sonversa B.O,486117,REWA,MADHYA PRADESH,24.880035,81.5815776
Dubahai Khurd B.O,486111,REWA,MADHYA PRADESH,24.710159,81.5198692
Gangeo B.O,486111,REWA,MADHYA PRADESH,24.7181928,81.5941125
Ghopi B.O,486111,REWA,MADHYA PRADESH,24.7467424,81.567869
Madhi B.O,486111,REWA,MADHYA PRADESH,24.6537122,81.45948299999999
Mahmoodpur B.O,486111,REWA,MADHYA PRADESH,24.7157318,81.4883097
Nawagaon B.O,486111,REWA,MADHYA PRADESH,24.6167575,81.3798095
Pachpahra B.O,486111,REWA,MADHYA PRADESH,24.6890758,81.5377013
Kuiyakala B.O,486123,REWA,MADHYA PRADESH,24.5997165,81.6254283
Phool B.O,486331,REWA,MADHYA PRADESH,24.733204,81.909826
Rajadhau B.O,486331,REWA,MADHYA PRADESH,24.7607601,81.92892850000001
Vasigada B.O,486331,REWA,MADHYA PRADESH,24.733204,81.909826
Jodhpur B.O,486338,REWA,MADHYA PRADESH,24.7045227,81.6555607
Sagara B.O,486338,REWA,MADHYA PRADESH,24.6021603,81.3564411
Saraisenger B.O,486338,REWA,MADHYA PRADESH,24.6828305,81.63638689999999
Silpari B.O,486338,REWA,MADHYA PRADESH,24.6828305,81.63638689999999
Dhawaiya B.O,486114,REWA,MADHYA PRADESH,24.6642559,81.46360179999999
Gorgaon B.O,486114,REWA,MADHYA PRADESH,24.5513861,81.4992884
Mahsua B.O,486114,REWA,MADHYA PRADESH,24.5947853,81.4333923
Naudhia B.O,486114,REWA,MADHYA PRADESH,24.589832,81.4498717
Kanauja B.O,486005,REWA,MADHYA PRADESH,24.4686718,81.37162660000001
Banera B.O,481445,BALAGHAT,MADHYA PRADESH,21.8080517,79.8276794
Jam B.O,481445,BALAGHAT,MADHYA PRADESH,21.7606589,79.8723837
Katedara B.O,481445,BALAGHAT,MADHYA PRADESH,21.710489,79.78764489999999
Rampatan B.O,483330,KATNI,MADHYA PRADESH,23.6556642,79.9892034
Khamaria (Bakal) B.O,483331,KATNI,MADHYA PRADESH,23.7515035,79.96962769999999
Mohtara B.O,483331,KATNI,MADHYA PRADESH,23.7408587,79.8968798
Patori B.O,483331,KATNI,MADHYA PRADESH,23.8013409,79.9668308
Sihundi B.O,483331,KATNI,MADHYA PRADESH,23.8012493,79.99561469999999
Malothar B.O,461115,HOSHANGABAD,MADHYA PRADESH,22.5624965,77.7108686
Mehragaon B.O,461115,HOSHANGABAD,MADHYA PRADESH,22.5471814,77.70228200000001
Garhaghat B.O,461775,HOSHANGABAD,MADHYA PRADESH,22.7438744,78.4069732
Machha B.O,461775,HOSHANGABAD,MADHYA PRADESH,22.8591802,78.2988637
Pachlawara B.O,461775,HOSHANGABAD,MADHYA PRADESH,22.7438744,78.4069732
Rampur B.O,461775,HOSHANGABAD,MADHYA PRADESH,22.7759561,78.4041297
Surelakala B.O,461775,HOSHANGABAD,MADHYA PRADESH,22.7438744,78.4069732
Reshalpur B.O,461110,HOSHANGABAD,MADHYA PRADESH,22.6615715,77.77953699999999
Umaria(Chinki) B.O,487001,NARSINGHPUR,MADHYA PRADESH,23.0702796,79.1336857
Rampiparia B.O,487001,NARSINGHPUR,MADHYA PRADESH,22.7855231,79.33528989999999
Magrdha B.O,487001,NARSINGHPUR,MADHYA PRADESH,22.9378485,79.2088648
Kerpani B.O,487001,NARSINGHPUR,MADHYA PRADESH,23.0736028,79.1604971
Niwari B.O,487225,NARSINGHPUR,MADHYA PRADESH,22.8454522,79.135097
Chawarpatha B.O,487330,NARSINGHPUR,MADHYA PRADESH,23.0508487,79.002342
Deori B.O,487330,NARSINGHPUR,MADHYA PRADESH,23.1249142,79.0108212
Sonpur B.O,480221,CHHINDWARA,MADHYA PRADESH,22.3307391,79.2225576
Deori B.O,480111,CHHINDWARA,MADHYA PRADESH,21.7317918,79.06450559999999
Ghorad B.O,480111,CHHINDWARA,MADHYA PRADESH,21.6351348,79.1153367
Gumgaon B.O,480110,CHHINDWARA,MADHYA PRADESH,21.9010387,79.1322744
Meghdone B.O,480110,CHHINDWARA,MADHYA PRADESH,21.9010387,79.1322744
Badela B.O,480115,CHHINDWARA,MADHYA PRADESH,22.2180498,79.25357249999999
Seoni B.O,460220,BETUL,MADHYA PRADESH,21.6148416,77.6593394
Thapoda B.O,460220,BETUL,MADHYA PRADESH,21.3778363,77.5662406
Barangwari B.O,460554,BETUL,MADHYA PRADESH,22.0231064,78.2647004
Kalmeshwara B.O,460554,BETUL,MADHYA PRADESH,21.9856949,78.3159411
Bhimpur B.O,460330,BETUL,MADHYA PRADESH,21.9109278,77.5447454
Chunahajuri B.O,460330,BETUL,MADHYA PRADESH,22.09742,77.6077865
Dudhiya B.O,460330,BETUL,MADHYA PRADESH,22.0130957,77.6163803
Ghisibagla B.O,460330,BETUL,MADHYA PRADESH,22.1124474,77.7280396
Jhapal B.O,460330,BETUL,MADHYA PRADESH,22.0020413,77.5103446
Pipariyagurwa B.O,460330,BETUL,MADHYA PRADESH,22.09742,77.6077865
Chhindi Dunawa B.O,460663,BETUL,MADHYA PRADESH,21.8740691,78.3923992
Kathi B.O,460663,BETUL,MADHYA PRADESH,21.8897745,78.4950837
Ridhora Dunawa B.O,460663,BETUL,MADHYA PRADESH,21.8647066,78.4936632
Sipawa B.O,460663,BETUL,MADHYA PRADESH,21.8227527,78.4609854
Papawani B.O,472337,Niwari,MADHYA PRADESH,24.775827,78.954279
Kulua B.O,472442,Niwari,MADHYA PRADESH,25.3697238,78.7986181
Mudara B.O,472442,Niwari,MADHYA PRADESH,25.3709156,78.8524199
Pohakhas B.O,472442,Niwari,MADHYA PRADESH,25.3697238,78.7986181
Sunoniya B.O,472246,Niwari,MADHYA PRADESH,25.3697238,78.7986181
Ladwari B.O,472336,Niwari,MADHYA PRADESH,25.2610465,78.75513049999999
Sakerabhadaran B.O,472336,Niwari,MADHYA PRADESH,25.3697238,78.7986181
Ubora B.O,472445,Niwari,MADHYA PRADESH,25.3697238,78.7986181
Astari B.O,472447,Niwari,MADHYA PRADESH,25.2462767,78.8665733
Dharakhoh B.O,460443,BETUL,MADHYA PRADESH,22.0096758,77.95001239999999
Vijaygaram B.O,460225,BETUL,MADHYA PRADESH,21.6794568,77.7394856
Ragadgaon B.O,460668,BETUL,MADHYA PRADESH,21.5831763,78.0252466
Sahangaon B.O,460668,BETUL,MADHYA PRADESH,21.5684653,78.0651931
Chichanda B.O,460661,BETUL,MADHYA PRADESH,21.7125341,78.3557775
Chilhati B.O,460661,BETUL,MADHYA PRADESH,21.6781025,78.3671565
Morkha B.O,460661,BETUL,MADHYA PRADESH,21.9273676,78.3522213
Paradsinga Multai B.O,460661,BETUL,MADHYA PRADESH,21.7881088,78.3126199
Sonora B.O,460661,BETUL,MADHYA PRADESH,21.7610617,78.20275099999999
Amdhana B.O,460449,BETUL,MADHYA PRADESH,22.0242788,77.9995589
Salaiya B.O,460449,BETUL,MADHYA PRADESH,22.1181349,78.088726
Amraoti Ghat B.O,460665,BETUL,MADHYA PRADESH,21.6483558,78.1816108
Mangonakalan B.O,460665,BETUL,MADHYA PRADESH,21.6727503,78.2504624
Bihargaon B.O,460666,BETUL,MADHYA PRADESH,21.7055017,78.09371709999999
Dhabla B.O,460666,BETUL,MADHYA PRADESH,21.6884636,78.1421905
Hirdi B.O,460666,BETUL,MADHYA PRADESH,21.6602011,78.1165309
Semjhira B.O,460557,BETUL,MADHYA PRADESH,21.7917969,78.15074229999999
Bhaiyawari B.O,460440,BETUL,MADHYA PRADESH,22.2189043,77.973865
Hirapur B.O,460440,BETUL,MADHYA PRADESH,22.2277467,78.0138306
Silpati B.O,460440,BETUL,MADHYA PRADESH,22.191949,77.94673709999999
Rondha B.O,460001,BETUL,MADHYA PRADESH,21.8502962,77.86817060000001
Badora B.O,460001,BETUL,MADHYA PRADESH,21.8814829,77.8975389
Sakadehi B.O,460001,BETUL,MADHYA PRADESH,21.991057,77.86817060000001
Khireti B.O,480115,CHHINDWARA,MADHYA PRADESH,22.1980122,79.2620294
Kunda B.O,480115,CHHINDWARA,MADHYA PRADESH,22.116359,79.273304
Samaswara B.O,480115,CHHINDWARA,MADHYA PRADESH,22.0487742,79.33971319999999
Siregaon B.O,480115,CHHINDWARA,MADHYA PRADESH,22.0789446,79.19717419999999
Ghorawari Kalan B.O,480555,CHHINDWARA,MADHYA PRADESH,22.2522569,78.4297187
Jagua B.O,483770,KATNI,MADHYA PRADESH,23.81904,80.7657804
Kuteshwar Mines B.O,483770,KATNI,MADHYA PRADESH,23.9993325,80.8649976
Kuthiya Mahgawan B.O,483770,KATNI,MADHYA PRADESH,23.8134784,80.771321
Nadavan B.O,483770,KATNI,MADHYA PRADESH,23.81904,80.7657804
Pipariya Kalan B.O,483770,KATNI,MADHYA PRADESH,23.8572893,80.7158977
Bandha B.O,483222,JABALPUR,MADHYA PRADESH,23.4105061,80.09120490000001
Bela B.O,483222,JABALPUR,MADHYA PRADESH,23.3527716,80.0632713
Gandhi Gram B.O,483222,JABALPUR,MADHYA PRADESH,23.3552021,80.02065499999999
Ramkhiria B.O,483222,JABALPUR,MADHYA PRADESH,23.3728052,80.03113640000001
Sahajpura B.O,483222,JABALPUR,MADHYA PRADESH,23.3748018,79.9933976
Kharkhari B.O,483880,KATNI,MADHYA PRADESH,23.9729183,80.5355107
Anghora B.O,483336,JABALPUR,MADHYA PRADESH,23.4239678,79.8660836
Gangora B.O,473551,SHIVPURI,MADHYA PRADESH,25.4079856,77.79510789999999
Piparsama B.O,473551,SHIVPURI,MADHYA PRADESH,25.3770128,77.590597
Chak Kamalpur B.O,473551,SHIVPURI,MADHYA PRADESH,25.1633898,78.2533102
Sirsaud B.O,473551,SHIVPURI,MADHYA PRADESH,25.4320478,77.66438149999999
Satanpur B.O,473249,GUNA,MADHYA PRADESH,24.5271189,77.3697672
Muhalpur B.O,473249,GUNA,MADHYA PRADESH,24.5932592,77.3238274
Jhagar B.O,473105,GUNA,MADHYA PRADESH,24.6912982,77.0737149
Johri B.O,473105,GUNA,MADHYA PRADESH,24.9374765,76.9902276
Padon B.O,473105,GUNA,MADHYA PRADESH,24.9567913,76.9124465
Magroda B.O,473105,GUNA,MADHYA PRADESH,24.7678742,77.01614359999999
Bapcha Lahriya B.O,473115,GUNA,MADHYA PRADESH,24.2061953,77.1312586
Kotra B.O,473115,GUNA,MADHYA PRADESH,24.1099515,76.9959872
Konya Kala B.O,473115,GUNA,MADHYA PRADESH,24.1842503,77.0794705
Umarthana B.O,473118,GUNA,MADHYA PRADESH,24.204008,76.97006689999999
Bataoda B.O,473222,GUNA,MADHYA PRADESH,24.2700205,76.9239727
Torai B.O,473287,GUNA,MADHYA PRADESH,24.2213296,77.2405153
Jamner B.O,473287,GUNA,MADHYA PRADESH,24.1780167,77.21177329999999
Erai B.O,475686,DATIA,MADHYA PRADESH,25.7300908,78.33301569999999
Bhadora B.O,473113,GUNA,MADHYA PRADESH,24.793988,77.4027753
Umri B.O,473113,GUNA,MADHYA PRADESH,24.7471395,77.3152116
Badi Ukawad B.O,473287,GUNA,MADHYA PRADESH,23.9608937,77.2692503
Shahpur B.O,473287,GUNA,MADHYA PRADESH,23.9295315,77.20889869999999
Todra B.O,473287,GUNA,MADHYA PRADESH,24.2366373,77.180149
Piprata B.O,451001,KHARGONE,MADHYA PRADESH,21.8875913,75.6015386
Anjangaon B.O,451113,KHARGONE,MADHYA PRADESH,21.9726851,75.97244909999999
Dedtalai B.O,450332,BURHANPUR,MADHYA PRADESH,21.4984419,76.7625073
Manjrodkala B.O,450332,BURHANPUR,MADHYA PRADESH,21.4416582,76.7105632
Paretha B.O,450332,BURHANPUR,MADHYA PRADESH,21.5091135,76.71344959999999
Netangaon B.O,450551,EAST NIMAR,MADHYA PRADESH,22.1407203,76.1957618
Arud B.O,450661,EAST NIMAR,MADHYA PRADESH,21.6329426,76.2652909
Aulia B.O,450661,EAST NIMAR,MADHYA PRADESH,21.6762056,76.1551866
Bilud B.O,450661,EAST NIMAR,MADHYA PRADESH,21.6762056,76.1551866
Kalanka B.O,450661,EAST NIMAR,MADHYA PRADESH,21.6762056,76.1551866
Borgaon Bujurg B.O,450337,EAST NIMAR,MADHYA PRADESH,21.6090714,76.3289941
Khirala B.O,450337,EAST NIMAR,MADHYA PRADESH,21.6172374,76.30438509999999
Saiyadpur B.O,450337,EAST NIMAR,MADHYA PRADESH,21.7484839,76.2855634
Piplod B.O,450881,EAST NIMAR,MADHYA PRADESH,21.660311,76.52969399999999
Sahejla B.O,450991,EAST NIMAR,MADHYA PRADESH,21.9708404,76.53425759999999
Selda B.O,450991,EAST NIMAR,MADHYA PRADESH,21.9837158,76.4794435
Awliya B.O,450117,EAST NIMAR,MADHYA PRADESH,22.0801052,76.37530459999999
Bhaganwa B.O,450117,EAST NIMAR,MADHYA PRADESH,21.8091711,76.91820969999999
Phiphari B.O,450117,EAST NIMAR,MADHYA PRADESH,21.8091711,76.91820969999999
Sendhwal B.O,450117,EAST NIMAR,MADHYA PRADESH,21.5900134,76.7834231
Devalikalan B.O,450051,EAST NIMAR,MADHYA PRADESH,21.8297008,76.5950555
Sirpur B.O,450051,EAST NIMAR,MADHYA PRADESH,21.8271782,76.6354952
Gulgaon Raiyat B.O,450112,EAST NIMAR,MADHYA PRADESH,22.1101966,76.5950555
Jigna B.O,475686,DATIA,MADHYA PRADESH,25.6878895,78.3159411
Mudia Pahad B.O,474001,GWALIOR,MADHYA PRADESH,26.1748905,78.1450412
Jorasi B.O,475001,GWALIOR,MADHYA PRADESH,26.0754442,78.24476670000001
Badori B.O,475001,GWALIOR,MADHYA PRADESH,26.1231447,78.18779219999999
Kachhaua B.O,475001,GWALIOR,MADHYA PRADESH,26.0084387,78.17354379999999
Amrol B.O,475001,GWALIOR,MADHYA PRADESH,26.0302973,78.1345004
Ladera B.O,475001,GWALIOR,MADHYA PRADESH,26.0681073,78.33301569999999
Mastura B.O,475220,GWALIOR,MADHYA PRADESH,25.8107297,78.0366614
Harsi B.O,475220,GWALIOR,MADHYA PRADESH,25.7580344,77.8938895
Simrodha B.O,461668,HOSHANGABAD,MADHYA PRADESH,22.7069119,78.0281004
B.Jamani B.O,461223,HOSHANGABAD,MADHYA PRADESH,22.3836001,77.4711375
Bakabedi B.O,461223,HOSHANGABAD,MADHYA PRADESH,22.364418,77.4242972
Bharonpur B.O,461223,HOSHANGABAD,MADHYA PRADESH,22.364418,77.4242972
Naharkolakala B.O,461223,HOSHANGABAD,MADHYA PRADESH,22.364418,77.4242972
Pagdhal B.O,461223,HOSHANGABAD,MADHYA PRADESH,22.4198006,77.3467996
Bhatgaon B.O,461771,HOSHANGABAD,MADHYA PRADESH,22.864984,78.219132
Niwari B.O,461771,HOSHANGABAD,MADHYA PRADESH,22.7424183,78.2675478
Bhadugaon B.O,461228,HARDA,MADHYA PRADESH,22.3274498,77.3266991
Charkheda B.O,461228,HARDA,MADHYA PRADESH,22.3664404,77.1729605
Pantalai B.O,461228,HARDA,MADHYA PRADESH,22.285288,77.1736794
Rahatgaon B.O,461228,HARDA,MADHYA PRADESH,22.2467492,77.2282228
Jangru B.O,473287,GUNA,MADHYA PRADESH,24.1451673,77.20314929999999
Khutiyawad B.O,473113,GUNA,MADHYA PRADESH,24.7812331,77.44151180000001
Magrana B.O,473113,GUNA,MADHYA PRADESH,24.7053418,77.5103446
Nehgawa B.O,473113,GUNA,MADHYA PRADESH,24.7972761,77.4242972
Ukawad B.O,473113,GUNA,MADHYA PRADESH,24.7656389,77.5332796
Dharnawda B.O,473110,GUNA,MADHYA PRADESH,24.5229097,77.2175223
Lukwasa B.O,473885,SHIVPURI,MADHYA PRADESH,25.1066681,77.59919210000001
Atalpur B.O,473885,SHIVPURI,MADHYA PRADESH,24.8920826,77.5103446
Muhari Kala B.O,473585,SHIVPURI,MADHYA PRADESH,25.0555398,78.2561578
Pipra B.O,473585,SHIVPURI,MADHYA PRADESH,24.9836272,78.2703951
Khatka B.O,473793,SHIVPURI,MADHYA PRADESH,25.7116356,77.5877318
Ainchwara B.O,473793,SHIVPURI,MADHYA PRADESH,25.7374588,77.5160788
Nadora B.O,473793,SHIVPURI,MADHYA PRADESH,25.7374588,77.5160788
Chhitipur B.O,473665,SHIVPURI,MADHYA PRADESH,25.3619253,78.2533102
Khudawli B.O,473665,SHIVPURI,MADHYA PRADESH,25.5172697,78.261853
Dabra Dinara B.O,473665,SHIVPURI,MADHYA PRADESH,25.4441598,78.2960172
Damron Kalan B.O,473665,SHIVPURI,MADHYA PRADESH,25.4189817,78.27324229999999
Rajgarh B.O,473774,SHIVPURI,MADHYA PRADESH,25.3257188,77.5017428
Katera B.O,481445,BALAGHAT,MADHYA PRADESH,21.7961194,79.8380778
Mowad B.O,481337,BALAGHAT,MADHYA PRADESH,21.5284147,79.8940806
Bhanegaon B.O,481115,BALAGHAT,MADHYA PRADESH,21.5524286,80.4110913
Borgaon B.O,481115,BALAGHAT,MADHYA PRADESH,21.5716331,80.4243066
Dahedi B.O,481115,BALAGHAT,MADHYA PRADESH,21.6684037,80.363081
Bakoda B.O,481441,BALAGHAT,MADHYA PRADESH,21.9159411,80.0618743
Bori B.O,481441,BALAGHAT,MADHYA PRADESH,21.9181905,80.03381999999999
Dadiya B.O,481441,BALAGHAT,MADHYA PRADESH,21.9392222,80.0932996
Newargaon B.O,481441,BALAGHAT,MADHYA PRADESH,22.003054,80.0157633
Gudru R.S. B.O,481551,BALAGHAT,MADHYA PRADESH,22.2712759,80.1185644
Kochewada B.O,481551,BALAGHAT,MADHYA PRADESH,22.1059999,80.0842224
Mohgaon Batua B.O,481551,BALAGHAT,MADHYA PRADESH,22.2675174,80.1677057
Moriya B.O,481551,BALAGHAT,MADHYA PRADESH,22.0975988,80.1400671
Badgaon B.O,481222,BALAGHAT,MADHYA PRADESH,21.5351058,80.5077237
Bisoni B.O,481222,BALAGHAT,MADHYA PRADESH,21.488835,80.524397
Nikkum B.O,481116,BALAGHAT,MADHYA PRADESH,22.1033616,80.74084289999999
Linga B.O,481556,BALAGHAT,MADHYA PRADESH,22.1624057,80.3352364
Thema B.O,481556,BALAGHAT,MADHYA PRADESH,22.1886519,80.3797834
Amlabe B.O,465693,RAJGARH,MADHYA PRADESH,24.1402889,76.317414
Aandalheda B.O,465669,RAJGARH,MADHYA PRADESH,23.7776637,77.070837
Bagwaaj B.O,465669,RAJGARH,MADHYA PRADESH,23.7384729,77.0564464
Chhota Bairasia B.O,465669,RAJGARH,MADHYA PRADESH,23.6916661,76.9669995
Gangahoni B.O,465669,RAJGARH,MADHYA PRADESH,23.8648045,77.1341351
Baredi B.O,465683,RAJGARH,MADHYA PRADESH,23.6705994,76.7076768
Bhatkhedi B.O,465683,RAJGARH,MADHYA PRADESH,23.7831708,76.7942403
Bheelvadiya B.O,465683,RAJGARH,MADHYA PRADESH,23.7361437,76.7567368
Udankhedi B.O,465683,RAJGARH,MADHYA PRADESH,23.6678785,76.6295787
Koopa B.O,465697,RAJGARH,MADHYA PRADESH,23.7013961,76.4273844
Padhana B.O,465697,RAJGARH,MADHYA PRADESH,23.5970701,76.5755533
Aagar B.O,465669,RAJGARH,MADHYA PRADESH,23.7898346,77.07659269999999
Ganiyari B.O,465669,RAJGARH,MADHYA PRADESH,23.6914873,77.0190228
Lakhanvaas B.O,465669,RAJGARH,MADHYA PRADESH,23.8002832,77.1657716
Narmalschool B.O,465669,RAJGARH,MADHYA PRADESH,23.7384729,77.0564464
Dehri Kalan B.O,465683,RAJGARH,MADHYA PRADESH,23.7361437,76.7567368
Karanvas B.O,465683,RAJGARH,MADHYA PRADESH,23.8055162,76.8079407
Purankhedi B.O,465683,RAJGARH,MADHYA PRADESH,23.7361437,76.7567368
Sultaniya B.O,465683,RAJGARH,MADHYA PRADESH,23.7001513,76.62827469999999
Bhainswamataji B.O,465697,RAJGARH,MADHYA PRADESH,23.7162442,76.51321399999999
Gopalpura B.O,465697,RAJGARH,MADHYA PRADESH,23.5724739,76.4534165
Kariyawati B.O,475220,GWALIOR,MADHYA PRADESH,25.8113135,78.1849427
Kerua B.O,475220,GWALIOR,MADHYA PRADESH,25.73482,78.1051246
Dabra Gaon B.O,475110,GWALIOR,MADHYA PRADESH,25.8960846,78.3305349
Ajaypur B.O,474001,GWALIOR,MADHYA PRADESH,26.1808589,78.1306444
Chhata B.O,475686,DATIA,MADHYA PRADESH,25.6488296,78.3017101
Kurthara B.O,475686,DATIA,MADHYA PRADESH,25.705845,78.3216329
Sanora B.O,475686,DATIA,MADHYA PRADESH,25.5101866,78.3187871
Tendot B.O,475335,DATIA,MADHYA PRADESH,25.7670451,78.72494689999999
Badera Sopan B.O,475335,DATIA,MADHYA PRADESH,25.8293241,78.8127793
Chandrol B.O,475335,DATIA,MADHYA PRADESH,25.8024578,78.7674562
Bichhodana B.O,475335,DATIA,MADHYA PRADESH,25.630938,78.7996441
Nunwaha B.O,475686,DATIA,MADHYA PRADESH,25.4887106,78.3785343
Salon A B.O,475335,DATIA,MADHYA PRADESH,25.7670451,78.72494689999999
Pandokhar B.O,475335,DATIA,MADHYA PRADESH,25.8845704,78.7915367
Pipraua Kalan B.O,475335,DATIA,MADHYA PRADESH,25.7670451,78.72494689999999
Singhpura B.O,475335,DATIA,MADHYA PRADESH,25.8052003,78.7277814
Khiria Ghonghu B.O,475661,DATIA,MADHYA PRADESH,25.6653168,78.4609182
Birnai B.O,485113,SATNA,MADHYA PRADESH,24.5161497,80.9456553
Ichaul B.O,485771,SATNA,MADHYA PRADESH,24.2627285,80.6992633
Chua B.O,485331,SATNA,MADHYA PRADESH,24.9437649,80.6770787
Hiraundi B.O,485331,SATNA,MADHYA PRADESH,24.8524427,80.8156324
Jhari B.O,485331,SATNA,MADHYA PRADESH,24.9603735,80.75469799999999
Kailashpur B.O,485331,SATNA,MADHYA PRADESH,24.8344884,80.76301
Nakaila B.O,485331,SATNA,MADHYA PRADESH,25.0094559,80.6937177
Nardaha B.O,485331,SATNA,MADHYA PRADESH,25.0384017,80.59383299999999
Dubehi B.O,485774,SATNA,MADHYA PRADESH,24.2933614,80.9622388
Hinauta Kala B.O,485774,SATNA,MADHYA PRADESH,24.4468533,81.0671863
Jariyari B.O,485774,SATNA,MADHYA PRADESH,24.2614554,80.9705292
Kulgarhi B.O,485446,SATNA,MADHYA PRADESH,24.5372873,80.7131255
Patwara B.O,485446,SATNA,MADHYA PRADESH,24.5610202,80.6451779
Rajapur B.O,485446,SATNA,MADHYA PRADESH,24.532804,80.5702314
Semarwara B.O,485446,SATNA,MADHYA PRADESH,24.6147636,80.5174502
Shyamnagar B.O,485446,SATNA,MADHYA PRADESH,24.5179197,80.6853986
Surdaha B.O,485446,SATNA,MADHYA PRADESH,24.499934,80.5855038
Deodaha B.O,485881,SATNA,MADHYA PRADESH,24.2555063,81.2925054
Itma B.O,485881,SATNA,MADHYA PRADESH,24.2255119,81.08512379999999
Jathaha B.O,485881,SATNA,MADHYA PRADESH,24.2223489,81.20781640000001
Karra B.O,485881,SATNA,MADHYA PRADESH,24.2215048,81.1678592
Bamra B.O,473775,SHIVPURI,MADHYA PRADESH,25.4554322,77.4185584
Bhatnawar B.O,473775,SHIVPURI,MADHYA PRADESH,25.606948,77.38699
Amhara B.O,473781,SHIVPURI,MADHYA PRADESH,25.03182,77.7852575
Pachaoli B.O,473781,SHIVPURI,MADHYA PRADESH,25.1081578,77.79097759999999
Pahada Khurd B.O,473781,SHIVPURI,MADHYA PRADESH,25.0286498,77.8881747
Karahi B.O,473662,SHIVPURI,MADHYA PRADESH,25.5797586,78.13363799999999
Sunari B.O,473662,SHIVPURI,MADHYA PRADESH,25.6891685,78.1970527
Dhihala B.O,473662,SHIVPURI,MADHYA PRADESH,25.5797586,78.13363799999999
Garibarod B.O,473551,SHIVPURI,MADHYA PRADESH,25.4320478,77.66438149999999
Theh B.O,473551,SHIVPURI,MADHYA PRADESH,25.4320478,77.66438149999999
Khandi B.O,473551,SHIVPURI,MADHYA PRADESH,25.8630969,77.725178
Pathari B.O,464551,RAISEN,MADHYA PRADESH,23.3178405,77.8538797
